algorithm,algorithm_version,suite,suite_version,dimension,function_set,n_runs,pairing_design,seed_policy,seed_schedule_path,max_fes,stopping_rule,parameter_file,boundary_handling,evidence_release_id,raw_path,raw_checksum,source_type,environment_id,fp_sentinel,commit_sha,completeness,comparability_status,notes,function_set_hash
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),1,F3 F4,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D1.csv,sha256:324d8a4c36cc9ac88e1c826ac029be1dd67b1ef499d8983f5685f31e80c161c9,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:2problems(D1)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,5cc3ec012284b76c
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),6,F1 F13,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D6.csv,sha256:221ed64d2656c1f0c8d752138f9a51fa2c7634c34b4816082b72d7b78fe77f22,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:2problems(D6)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,30af9585eca8901c
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),7,F8,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D7.csv,sha256:1f8086e84da4050b1242bea8b737df8d96f741ec54cd958a25f1785691a7adb4,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D7)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,2c624232cdd22177
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),12,F10,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D12.csv,sha256:51744d3cbe22b8cddd956acef79f11fdfbbb43b0b17b47e574d8013a8705d502,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D12)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,4a44dc15364204a8
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),13,F14,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D13.csv,sha256:45370af5c73200aee5b8c63c851f895d702003ee0f84586ab649e72709a5340c,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D13)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,8527a891e2241369
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),15,F15,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D15.csv,sha256:48de15272bd50a1d56ed977c9ae8e5cbe1cf729e0d3e2358b2f7b9c1c6a54f96,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D15)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,e629fa6598d73276
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),20,F7,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D20.csv,sha256:052fb7d43d130699390595b1c372defe5f5571dbbedcd4ec262a0af6fdd60d9e,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D20)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,7902699be42c8a8e
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),22,F22,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D22.csv,sha256:f80599ad863d37c8af59bda570864494fa24acc522283ff0c42207864d91a671,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D22)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,785f3ec7eb32f30b
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),26,F21,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D26.csv,sha256:a182a0243f44b1c5776b7cfe40d7be601dd8601da635797eeb8927f60eb2ae74,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D26)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,6f4b6612125fb3a0
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),30,F2 F5 F6,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D30.csv,sha256:16a4054ce50389fc566331ce84c34bd025d0b1aa8d5394997bbf07e808988d48,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:3problems(D30)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,8b0c13a8001ea720
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),40,F16,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D40.csv,sha256:e99352c19f252a78b5e6e9bb0014e650d702bf1bb99fe9d0788ddc6e8375cc45,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D40)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,b17ef6d19c7a5b1e
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),96,F18 F19 F20,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D96.csv,sha256:10d2df5713e18a8d07b4bc9247c6526c891bac883faa373a9cbe2330b2e70102,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:3problems(D96)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,ec33daf5c3c3999f
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),120,F11,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D120.csv,sha256:6113c8f294f6f1bb29cf1e28aa96babd0936e46bfd856ec7a9136c2afc318e1e,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D120)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,4fc82b26aecb47d2
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),126,F9,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D126.csv,sha256:224f7eaaa99f6f95a58ea4b0ee8ac61c9f6359c575a4416b614a5fa530e0aa95,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D126)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,19581e27de7ced00
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),140,F17,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D140.csv,sha256:7768b2627b5e1e6904d1cbac3a06833826c4def5a0a78da67cd81584955c4c4d,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D140)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,4523540f1504cd17
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),240,F12,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011_D240.csv,sha256:3579e85eb6d3aa89713331d2fd494ad9ea3cdce94cee54b1d865acd511db94dd,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:1problems(D240)x25runs,pending-task8(A-D classification),native-dimension cell; error column NaN by design (no published optimum); best_fitness authoritative,6b51d431df5d7f14
dt-gsk,repo@c35c26de742d,cec2011,CEC2011 python-backend (benchmarks/cec_suite_python),native(all),F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22,25,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2011/dt-gsk/seed_schedule.csv,150000,max_evaluations,benchmarks/cec_reference_results/cec2011/dt-gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2011/dt-gsk/dt-gsk_cec2011.csv,sha256:b8a2d11e25db489c6971886e7b5ff4383bed36fdf3a9d62b05fdee3a3e21326e,local-python-runner(per environment.json),sha256:11a2fea70613,10fef05901ee77631e8f6bbaf838b9836db88bf2669f2cbbcafb00fd82e41822,c35c26de742d8417184aab9ec533f4e3bcb5f091,rollup:22problems x25runs=550rows,pending-task8(A-D classification),suite rollup summary across all native dims,3deaedaf2fa9d19b
gsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),10,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/gsk/seed_schedule.csv,100000,max_evaluations,benchmarks/cec_reference_results/cec2013/gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/gsk/gsk_cec2013_D10.csv,sha256:815d0a475c356ce5d377a3a8d864f275769129cb3ff27bb1f4c49aaa709bec99,local-python-runner(per environment.json),sha256:aab14ed15794,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
gsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),30,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/gsk/seed_schedule.csv,300000,max_evaluations,benchmarks/cec_reference_results/cec2013/gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/gsk/gsk_cec2013_D30.csv,sha256:7b16dbd46ea63cc3355bec13d046b827e8c975cda3e9fabd087070c85aaa8f46,local-python-runner(per environment.json),sha256:aab14ed15794,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
gsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),50,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/gsk/seed_schedule.csv,500000,max_evaluations,benchmarks/cec_reference_results/cec2013/gsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/gsk/gsk_cec2013_D50.csv,sha256:5d31def4f7609d81f1899a9be97cb5cbb133b4d16eb1c20db2f3a80c96a13743,local-python-runner(per environment.json),sha256:aab14ed15794,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
agsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),10,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/agsk/seed_schedule.csv,100000,max_evaluations;target_error_reached,benchmarks/cec_reference_results/cec2013/agsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/agsk/agsk_cec2013_D10.csv,sha256:0c3bbcb1a54dcff6e30cf014fb73e9c1f753c9200d01583f424ccf542fee36ba,local-python-runner(per environment.json),sha256:69f1d2adb969,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
agsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),30,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/agsk/seed_schedule.csv,300000,max_evaluations;target_error_reached,benchmarks/cec_reference_results/cec2013/agsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/agsk/agsk_cec2013_D30.csv,sha256:8e4787c320d0accd8a2eeb73768c706bbd15c8693a2d89d5ca86b889e92cde06,local-python-runner(per environment.json),sha256:69f1d2adb969,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
agsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),50,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/agsk/seed_schedule.csv,500000,max_evaluations;target_error_reached,benchmarks/cec_reference_results/cec2013/agsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/agsk/agsk_cec2013_D50.csv,sha256:4af0880879501921a5767d3888e901d11c2d0f766e4239cbf24a9d450df96d21,local-python-runner(per environment.json),sha256:69f1d2adb969,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
apgsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),10,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/apgsk/seed_schedule.csv,100000,max_evaluations;target_error_reached,benchmarks/cec_reference_results/cec2013/apgsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/apgsk/apgsk_cec2013_D10.csv,sha256:ca3e0802d3aef0512d7aaf534d1d97cc2a146d1aab1f8bbf94fe42ca8d3b4cd8,local-python-runner(per environment.json),sha256:9f07cc8a5b31,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
apgsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),30,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/apgsk/seed_schedule.csv,300000,max_evaluations;target_error_reached,benchmarks/cec_reference_results/cec2013/apgsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/apgsk/apgsk_cec2013_D30.csv,sha256:05727e4e1c17ff1d938af29bd905461a3eca27a0e0168840f0fb523f95a29463,local-python-runner(per environment.json),sha256:9f07cc8a5b31,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
apgsk,repo@c35c26de742d,cec2013,CEC2013 python-backend (benchmarks/cec_suite_python),50,F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 F13 F14 F15 F16 F17 F18 F19 F20 F21 F22 F23 F24 F25 F26 F27 F28,51,"paired: unified optimizer-independent seed schedule keyed (dim,func,run); shared runner-generated X0",unified,benchmarks/cec_reference_results/cec2013/apgsk/seed_schedule.csv,500000,max_evaluations;target_error_reached,benchmarks/cec_reference_results/cec2013/apgsk/run_config.json,unrecorded-in-cell-metadata (frozen optimizer code; Phase 2 task 7 audit),PENDING-RELEASE-ID(phase2-evidence_release_manifest),benchmarks/cec_reference_results/cec2013/apgsk/apgsk_cec2013_D50.csv,sha256:ed6c28095b3d1dbca58d14cd7e84cb36628eb2842233aea875f1d7e64bd02670,local-python-runner(per environment.json),sha256:9f07cc8a5b31,16a3e3095b606c5bab5f56fe52e6849ccde461a71f37929366d059ae7d72309e,c35c26de742d8417184aab9ec533f4e3bcb5f091,complete:28funcs x51runs=1428rows,pending-task8(A-D classification),,9a107a160e9a74d5
