file,in_build,start_line,section,scientific_paragraph,claim_ids_anchored,bind_tokens,numbers_found,non_protocol_numbers,binding_status,excerpt
supplementary.tex,yes,2998,Omnibus Tests by Dimension,yes,,addendum Section 7 (pre-committed power note),7; 0.05; 3.185; 8; 5; 2.849; 10; 10; 15; 20; 1.673; 29,3.185; 2.849; 15; 20; 1.673,BOUND,The pre-committed power disclosure applies whether or not the omnibus reaches significance: at $k = 7$ the Nemenyi criti
supplementary.tex,yes,3009,Omnibus Tests by Dimension,yes,,AN-OMNI-2020-D5..D20 (friedman_ranks_cec2020_{5; 10; 15; 20}.csv),"10; 30; 2; 6; 6; 6; 100,000; 8; 5; 10; 2; 5; 8; 23.217; 6.558; 6.10E-05; 7.00E-05; 0.821; 3; 10; 10; 40.238; 18.325; 1.79E-11; 1.00E-05; 0.900; 1; 15; 10; 37.661; 15.173; 4.34E-10; 1.00E-05; 0.800; 2; 20; 10; 42.524; 21.899; 7.21E-13; 1.00E-05; 0.900; 1","100,000; 23.217; 6.558; 6.10E-05; 7.00E-05; 0.821; 40.238; 18.325; 1.79E-11; 1.00E-05; 0.900; 15; 37.661; 15.173; 4.34E-10; 1.00E-05; 0.800; 20; 42.524; 21.899; 7.21E-13; 1.00E-05; 0.900",BOUND,"\begin{table}[H] \caption{CEC2020 omnibus tests by dimension (error basis, floor $10^{-8}$, 30 runs per cell): tie-corre"
supplementary.tex,yes,3037,Pairwise Comparisons Against \dtgsk{,yes,,AN-PW-2020-D5..D20 (wilcoxon_holm_cec2020_{5; 10; 15; 20}.csv),0.05; 8; 5; 10; 2; 6; 10; 5; 10; 30; 8; 5; 10,,BOUND,"Two registered layers are reported, both Holm-corrected and two-sided at $\alpha = 0.05$.  Table~\ref{tab:supp:cec2020:p"
supplementary.tex,yes,3056,Pairwise Comparisons Against \dtgsk{,yes,,AN-PW-2020-D5..D20 (wilcoxon_holm_cec2020_{5; 10; 15; 20}.csv,8; 5; 10; 10; 2; 10; 5; 7; 0.5781; 0.5541; 1.0000; 4; 1; 3; 5; 7; 0.2188; 0.2049; 1.0000; 2; 1; 5; 5; 7; 0.1562; 0.1508; 0.9375; 1; 1; 6; 5; 7; 0.2188; 0.2049; 1.0000; 2; 1; 5; 5; 7; 0.6875; 0.6726; 1.0000; 5; 1; 2; 5; 7; 0.4688; 0.4469; 1.0000; 5; 1; 2; 10; 9; 0.0273; 0.0330; 0.1641; 8; 1; 1; 10; 9; 0.0742; 0.0756; 0.2227; 1; 1; 8; 10; 9; 0.2031; 0.1925; 0.4062; 2; 1; 7; 10; 9; 0.0547; 0.0580; 0.2188; 1; 1; 8; 10; 9; 0.3594; 0.3433; 0.4062; 6; 1; 3; 10; 9; 0.0273; 0.0330; 0.1641; 8; 1; 1; 15; 8; 0.0781; 0.0801; 0.3125; 7; 2; 1; 15; 8; 0.1953; 0.1834; 0.5859; 2; 2; 6; 15; 8; 0.3125; 0.2936; 0.5859; 2; 2; 6; 15; 8; 0.2500; 0.2340; 0.5859; 2; 2; 6; 15; 8; 0.0078; 0.0143; 0.0469; 8; 2; 0; 15; 8; 0.0078; 0.0143; 0.0469; 8; 2; 0; 20; 9; 0.9102; 0.9057; 0.9102; 4; 1; 5; 20; 9; 0.0039; 0.0092; 0.0234; 0; 1; 9; 20; 9; 0.0742; 0.0756; 0.1484; 2; 1; 7; 20; 9; 0.0039; 0.0092; 0.0234; 0; 1; 9; 20; 9; 0.0273; 0.0330; 0.0820; 7; 1; 2; 20; 9; 0.0117; 0.0178; 0.0469; 8; 1; 1,0.5781; 0.5541; 1.0000; 0.2188; 0.2049; 1.0000; 0.1562; 0.1508; 0.9375; 0.2188; 0.2049; 1.0000; 0.6875; 0.6726; 1.0000; 0.4688; 0.4469; 1.0000; 0.0273; 0.0330; 0.1641; 0.0742; 0.0756; 0.2227; 0.2031; 0.1925; 0.4062; 0.0547; 0.0580; 0.2188; 0.3594; 0.3433; 0.4062; 0.0273; 0.0330; 0.1641; 15; 0.0781; 0.0801; 0.3125; 15; 0.1953; 0.1834; 0.5859; 15; 0.3125; 0.2936; 0.5859; 15; 0.2500; 0.2340; 0.5859; 15; 0.0078; 0.0143; 0.0469; 0; 15; 0.0078; 0.0143; 0.0469; 0; 20; 0.9102; 0.9057; 0.9102; 20; 0.0039; 0.0092; 0.0234; 0; 20; 0.0742; 0.0756; 0.1484; 20; 0.0039; 0.0092; 0.0234; 0; 20; 0.0273; 0.0330; 0.0820; 20; 0.0117; 0.0178; 0.0469,BOUND,"\begin{table}[p] \caption{Across-function Wilcoxon layer on CEC2020, \dtgsk{} vs.\ each family comparator per dimension "
supplementary.tex,yes,3111,Pairwise Comparisons Against \dtgsk{,yes,,AN-PWRUN-2020-D5..D20 (wilcoxon_run_cec2020_{5; 10; 15; 20}.csv,30; 8; 5; 10; 10; 6; 0.05; 2; 2; 5; 0.0625; 5; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 5; 2.24E-08; 7.74E-04; 2.27E-05; 4.15E-05; 2.76E-04; 1.39E-05; 5; 1.49E-08; 0.0026; 5.28E-05; 1.49E-08; 5.94E-04; 8.11E-06; 5; 1.49E-08; 1.0000; 0.0088; 1.0000; 0.0017; 0.6318; 5; 1.0000; 1.0000; 1.0000; 1.0000; 4.40E-04; 0.6318; 5; 0.5000; 0.5000; 0.3750; 0.5000; 1.0000; 0.6250; 5; 1.0000; 7.63E-05; 2.38E-07; 4.17E-07; 1.0000; 1.0000; 5; 0.1172; 0.0026; 8.34E-07; 4.77E-04; 1.0000; 0.3281; 10; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 10; 1.86E-08; 6.63E-04; 9.62E-04; 0.0310; 3.19E-07; 3.47E-06; 10; 1.86E-08; 1.0000; 0.2746; 0.0121; 3.73E-08; 0.1311; 10; 1.86E-08; 3.60E-05; 1.88E-05; 0.0073; 3.54E-05; 1.86E-07; 10; 1.0000; 0.1539; 1.0000; 0.2092; 1.0000; 1.0000; 10; 0.0029; 0.0016; 1.0000; 0.2066; 0.1222; 0.0558; 10; 0.0193; 6.66E-06; 0.0010; 1.66E-04; 1.0000; 0.0141; 10; 0.0293; 0.1384; 0.3630; 0.2066; 1.0000; 0.0098; 10; 0.2111; 5.96E-07; 5.96E-07; 5.96E-07; 0.7883; 0.7379; 10; 1.0000; 2.15E-06; 1.07E-06; 1.07E-06; 1.0000; 0.2063; 15; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 15; 6.52E-08; 0.0029; 3.73E-08; 0.0032; 1.86E-08; 3.03E-05; 15; 1.86E-08; 1.0000; 0.0952; 1.0000; 1.86E-08; 1.86E-08; 15; 1.86E-08; 1.68E-07; 0.0087; 0.0040; 1.25E-04; 1.86E-08; 15; 1.0000; 1.0000; 0.3203; 0.8517; 0.0618; 0.0773; 15; 1.86E-08; 1.0000; 0.0040; 2.49E-05; 1.49E-07; 0.0028; 15; 0.2363; 1.66E-04; 0.0056; 3.12E-04; 0.9256; 1.0000; 15; 0.3750; 0.3710; 0.3203; 0.1990; 0.0055; 2.14E-04; 15; 1.56E-07; 7.45E-08; 4.69E-07; 3.73E-08; 1.03E-04; 0.3842; 15; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 20; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 20; 1.0000; 1.86E-08; 2.61E-08; 1.86E-08; 3.35E-08; 0.0017; 20; 0.0049; 1.86E-08; 1.86E-08; 1.86E-08; 0.5709; 1.0000; 20; 1.64E-06; 1.86E-08; 1.86E-08; 1.86E-08; 1.86E-08; 0.0848; 20; 1.0000; 0.1381; 0.5174; 0.7864; 1.0000; 1.0000; 20; 1.0000; 1.86E-08; 1.86E-08; 1.86E-08; 1.0000; 0.9198; 20; 0.6207; 2.79E-07; 2.65E-05; 1.83E-04; 1.0000; 0.9198; 20; 6.87E-05; 1.0000; 1.0000; 1.0000; 1.53E-05; 3.05E-04; 20; 0.4342; 1.0000; 0.6332; 0.1869; 0.0057; 0.1836; 20; 0.0434; 0.0036; 0.0202; 0.0086; 2.73E-04; 0.4395,0.0625; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 2.24E-08; 7.74E-04; 2.27E-05; 4.15E-05; 2.76E-04; 1.39E-05; 1.49E-08; 0.0026; 5.28E-05; 1.49E-08; 5.94E-04; 8.11E-06; 1.49E-08; 1.0000; 0.0088; 1.0000; 0.0017; 0.6318; 1.0000; 1.0000; 1.0000; 1.0000; 4.40E-04; 0.6318; 0.5000; 0.5000; 0.3750; 0.5000; 1.0000; 0.6250; 1.0000; 7.63E-05; 2.38E-07; 4.17E-07; 1.0000; 1.0000; 0.1172; 0.0026; 8.34E-07; 4.77E-04; 1.0000; 0.3281; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.86E-08; 6.63E-04; 9.62E-04; 0.0310; 3.19E-07; 3.47E-06; 1.86E-08; 1.0000; 0.2746; 0.0121; 3.73E-08; 0.1311; 1.86E-08; 3.60E-05; 1.88E-05; 0.0073; 3.54E-05; 1.86E-07; 1.0000; 0.1539; 1.0000; 0.2092; 1.0000; 1.0000; 0.0029; 0.0016; 1.0000; 0.2066; 0.1222; 0.0558; 0.0193; 6.66E-06; 0.0010; 1.66E-04; 1.0000; 0.0141; 0.0293; 0.1384; 0.3630; 0.2066; 1.0000; 0.0098; 0.2111; 5.96E-07; 5.96E-07; 5.96E-07; 0.7883; 0.7379; 1.0000; 2.15E-06; 1.07E-06; 1.07E-06; 1.0000; 0.2063; 15; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 15; 6.52E-08; 0.0029; 3.73E-08; 0.0032; 1.86E-08; 3.03E-05; 15; 1.86E-08; 1.0000; 0.0952; 1.0000; 1.86E-08; 1.86E-08; 15; 1.86E-08; 1.68E-07; 0.0087; 0.0040; 1.25E-04; 1.86E-08; 15; 1.0000; 1.0000; 0.3203; 0.8517; 0.0618; 0.0773; 15; 1.86E-08; 1.0000; 0.0040; 2.49E-05; 1.49E-07; 0.0028; 15; 0.2363; 1.66E-04; 0.0056; 3.12E-04; 0.9256; 1.0000; 15; 0.3750; 0.3710; 0.3203; 0.1990; 0.0055; 2.14E-04; 15; 1.56E-07; 7.45E-08; 4.69E-07; 3.73E-08; 1.03E-04; 0.3842; 15; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 20; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 1.0000; 20; 1.0000; 1.86E-08; 2.61E-08; 1.86E-08; 3.35E-08; 0.0017; 20; 0.0049; 1.86E-08; 1.86E-08; 1.86E-08; 0.5709; 1.0000; 20; 1.64E-06; 1.86E-08; 1.86E-08; 1.86E-08; 1.86E-08; 0.0848; 20; 1.0000; 0.1381; 0.5174; 0.7864; 1.0000; 1.0000; 20; 1.0000; 1.86E-08; 1.86E-08; 1.86E-08; 1.0000; 0.9198; 20; 0.6207; 2.79E-07; 2.65E-05; 1.83E-04; 1.0000; 0.9198; 20; 6.87E-05; 1.0000; 1.0000; 1.0000; 1.53E-05; 3.05E-04; 20; 0.4342; 1.0000; 0.6332; 0.1869; 0.0057; 0.1836; 20; 0.0434; 0.0036; 0.0202; 0.0086; 2.73E-04; 0.4395,BOUND,\begin{table}[p] \caption{Run-level Wilcoxon layer on CEC2020: per-function paired Wilcoxon over the 30 seed-paired runs
supplementary.tex,yes,3180,Effect Sizes,yes,,AN-EFF-2020-D5..D20 (effect_sizes_cec2020_{5; 10; 15; 20}.csv,"12; 30; 95; 10,000; 228; 198; 30; 10; 7",228; 198,BOUND,Table~\ref{tab:supp:cec2020:effects} reports the registered effect-size family: run-level $A_{12}$ and Cliff's $\delta$ 
supplementary.tex,yes,3192,Effect Sizes,yes,,AN-EFF-2020-D5..D20 (effect_sizes_cec2020_{5; 10; 15; 20}.csv,12; 30; 10; 12; 0.5; 0; 5; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 5; 0.98; 0.95; 0.88; 0.76; 0.90; 0.81; 0.90; 0.81; 0.83; 0.66; 0.97; 0.93; 5; 1.00; 1.00; 0.34; 0.24; 0.04; 0.93; 0.86; 0.87; 0.74; 5; 0.99; 0.97; 0.51; 0.02; 0.21; 0.53; 0.06; 0.83; 0.66; 0.60; 0.21; 5; 0.48; 0.47; 0.47; 0.47; 0.94; 0.88; 0.58; 0.17; 5; 0.43; 0.43; 0.43; 0.43; 0.54; 0.08; 0.43; 5; 0.54; 0.08; 0.17; 0.07; 0.08; 0.50; 0.00; 0.57; 0.13; 5; 0.59; 0.17; 0.21; 0.08; 0.20; 0.59; 0.18; 0.57; 0.14; 10; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 10; 1.00; 1.00; 0.88; 0.75; 0.85; 0.69; 0.75; 0.49; 0.96; 0.91; 0.83; 0.66; 10; 1.00; 1.00; 0.64; 0.28; 0.73; 0.46; 0.35; 0.97; 0.94; 0.67; 0.34; 10; 1.00; 1.00; 0.16; 0.11; 0.20; 0.86; 0.73; 0.94; 0.88; 10; 0.50; 0.01; 0.35; 0.55; 0.09; 0.36; 0.44; 0.48; 10; 0.77; 0.54; 0.30; 0.44; 0.39; 0.70; 0.39; 0.68; 0.37; 10; 0.74; 0.49; 0.14; 0.21; 0.27; 0.43; 0.74; 0.48; 10; 0.63; 0.26; 0.37; 0.43; 0.42; 0.56; 0.11; 0.70; 0.41; 10; 0.70; 0.40; 0.07; 0.07; 0.08; 0.48; 0.67; 0.35; 10; 0.37; 0.09; 0.10; 0.10; 0.46; 0.54; 0.08; 15; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 15; 0.93; 0.86; 0.86; 0.72; 0.94; 0.88; 0.82; 0.65; 1.00; 1.00; 0.90; 0.80; 15; 1.00; 1.00; 0.58; 0.16; 0.85; 0.69; 0.59; 0.19; 1.00; 1.00; 1.00; 1.00; 15; 1.00; 1.00; 0.08; 0.34; 0.27; 0.77; 0.55; 1.00; 1.00; 15; 0.67; 0.34; 0.67; 0.34; 0.77; 0.54; 0.72; 0.44; 0.79; 0.59; 0.76; 0.52; 15; 1.00; 1.00; 0.55; 0.09; 0.77; 0.53; 0.87; 0.73; 0.91; 0.83; 0.76; 0.52; 15; 0.73; 0.45; 0.16; 0.32; 0.16; 0.58; 0.17; 0.50; 0.00; 15; 0.56; 0.13; 0.34; 0.40; 0.38; 0.71; 0.43; 0.77; 0.53; 15; 0.95; 0.90; 0.04; 0.12; 0.02; 0.91; 0.82; 0.63; 0.26; 15; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 20; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 20; 0.52; 0.03; 0.00; 0.02; 0.00; 0.94; 0.88; 0.75; 0.51; 20; 0.22; 0.00; 0.00; 0.00; 0.61; 0.22; 0.52; 0.03; 20; 0.91; 0.83; 0.00; 0.00; 0.00; 0.00; 0.25; 20; 0.38; 0.34; 0.62; 0.25; 0.41; 0.59; 0.19; 0.59; 0.18; 20; 0.44; 0.00; 0.00; 0.00; 0.43; 0.38; 20; 0.39; 0.06; 0.15; 0.13; 0.41; 0.55; 0.10; 20; 0.79; 0.58; 0.50; 0.50; 0.00; 0.50; 0.82; 0.65; 0.76; 0.52; 20; 0.38; 0.64; 0.29; 0.60; 0.20; 0.52; 0.04; 0.76; 0.52; 0.68; 0.37; 20; 0.69; 0.37; 0.16; 0.23; 0.19; 0.78; 0.55; 0.57; 0.15,0.5; 0; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.98; 0.95; 0.88; 0.76; 0.90; 0.81; 0.90; 0.81; 0.83; 0.66; 0.97; 0.93; 1.00; 1.00; 0.34; 0.24; 0.04; 0.93; 0.86; 0.87; 0.74; 0.99; 0.97; 0.51; 0.02; 0.21; 0.53; 0.06; 0.83; 0.66; 0.60; 0.21; 0.48; 0.47; 0.47; 0.47; 0.94; 0.88; 0.58; 0.17; 0.43; 0.43; 0.43; 0.43; 0.54; 0.08; 0.43; 0.54; 0.08; 0.17; 0.07; 0.08; 0.50; 0.00; 0.57; 0.13; 0.59; 0.17; 0.21; 0.08; 0.20; 0.59; 0.18; 0.57; 0.14; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 1.00; 1.00; 0.88; 0.75; 0.85; 0.69; 0.75; 0.49; 0.96; 0.91; 0.83; 0.66; 1.00; 1.00; 0.64; 0.28; 0.73; 0.46; 0.35; 0.97; 0.94; 0.67; 0.34; 1.00; 1.00; 0.16; 0.11; 0.20; 0.86; 0.73; 0.94; 0.88; 0.50; 0.01; 0.35; 0.55; 0.09; 0.36; 0.44; 0.48; 0.77; 0.54; 0.30; 0.44; 0.39; 0.70; 0.39; 0.68; 0.37; 0.74; 0.49; 0.14; 0.21; 0.27; 0.43; 0.74; 0.48; 0.63; 0.26; 0.37; 0.43; 0.42; 0.56; 0.11; 0.70; 0.41; 0.70; 0.40; 0.07; 0.07; 0.08; 0.48; 0.67; 0.35; 0.37; 0.09; 0.10; 0.10; 0.46; 0.54; 0.08; 15; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 15; 0.93; 0.86; 0.86; 0.72; 0.94; 0.88; 0.82; 0.65; 1.00; 1.00; 0.90; 0.80; 15; 1.00; 1.00; 0.58; 0.16; 0.85; 0.69; 0.59; 0.19; 1.00; 1.00; 1.00; 1.00; 15; 1.00; 1.00; 0.08; 0.34; 0.27; 0.77; 0.55; 1.00; 1.00; 15; 0.67; 0.34; 0.67; 0.34; 0.77; 0.54; 0.72; 0.44; 0.79; 0.59; 0.76; 0.52; 15; 1.00; 1.00; 0.55; 0.09; 0.77; 0.53; 0.87; 0.73; 0.91; 0.83; 0.76; 0.52; 15; 0.73; 0.45; 0.16; 0.32; 0.16; 0.58; 0.17; 0.50; 0.00; 15; 0.56; 0.13; 0.34; 0.40; 0.38; 0.71; 0.43; 0.77; 0.53; 15; 0.95; 0.90; 0.04; 0.12; 0.02; 0.91; 0.82; 0.63; 0.26; 15; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 20; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 0.50; 0.00; 20; 0.52; 0.03; 0.00; 0.02; 0.00; 0.94; 0.88; 0.75; 0.51; 20; 0.22; 0.00; 0.00; 0.00; 0.61; 0.22; 0.52; 0.03; 20; 0.91; 0.83; 0.00; 0.00; 0.00; 0.00; 0.25; 20; 0.38; 0.34; 0.62; 0.25; 0.41; 0.59; 0.19; 0.59; 0.18; 20; 0.44; 0.00; 0.00; 0.00; 0.43; 0.38; 20; 0.39; 0.06; 0.15; 0.13; 0.41; 0.55; 0.10; 20; 0.79; 0.58; 0.50; 0.50; 0.00; 0.50; 0.82; 0.65; 0.76; 0.52; 20; 0.38; 0.64; 0.29; 0.60; 0.20; 0.52; 0.04; 0.76; 0.52; 0.68; 0.37; 20; 0.69; 0.37; 0.16; 0.23; 0.19; 0.78; 0.55; 0.57; 0.15,BOUND,\begin{table}[p] \caption{Run-level effect sizes on CEC2020: $A_{12}$/Cliff's $\delta$ for \dtgsk{} against each family 
supplementary.tex,yes,3258,Robustness,yes,,AN-ROB-2020 (robustness/robustness_cec2020.csv:,10; 15; 20; 15; 10; 10,15; 20; 15,BOUND,All three registered robustness variants were computed.  The binding instability rule of the analysis plan --- if either
supplementary.tex,yes,3277,Robustness,yes,,AN-ROB-2020 (robustness/robustness_cec2020.csv rows,10; 15; 20; 10; 15; 20; 5.4562; 6; 5.4000; 5; 5.4375; 6; 2.0875; 1; 1.8667; 1; 2.2188; 1; 3.0938; 3; 3.3333; 3; 3.1250; 3; 2.3125; 2; 2.1667; 2; 2.3125; 2; 5.4938; 7; 5.5333; 6; 5.4688; 7; 5.4437; 5; 5.6333; 7; 5.3438; 5; 4.1125; 4; 4.0667; 4; 4.0938; 4,15; 20; 15; 20; 5.4562; 5.4000; 5.4375; 2.0875; 1.8667; 2.2188; 3.0938; 3.3333; 3.1250; 2.3125; 2.1667; 2.3125; 5.4938; 5.5333; 5.4688; 5.4437; 5.6333; 5.3438; 4.1125; 4.0667; 4.0938,BOUND,\begin{table}[H] \caption{CEC2020 registered across-dimension aggregate robustness: the primary descriptive aggregate (u
supplementary.tex,yes,3308,Per-Function Detail,yes,,descriptive_stats_cec2020_{5; 10; 15; 20}.csv (38 x 7 cells; 30 runs),30; 10; 38; 8; 5; 10; 10; 15; 20,38; 15; 20,BOUND,Tables~\ref{tab:supp:cec2020-detail-d5}--\ref{tab:supp:cec2020-detail-d20} report the five-statistic per-function record
